POLITICAL_UNIT,NAME,WGMS_ID,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,GLACIER_REGION_CODE,GLACIER_SUBREGION_CODE
IN,RGI50-14.14080,7340,WESTERN HIMALAYA,LAHAUL SPITI,32.58639,77.6534,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14081,7266,WESTERN HIMALAYA,LAHAUL SPITI,32.59959,77.65652,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14082,7227,WESTERN HIMALAYA,LAHAUL SPITI,32.61536,77.65156,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14083,9834,WESTERN HIMALAYA,LAHAUL SPITI,32.61918,77.6246,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14084,9955,WESTERN HIMALAYA,LAHAUL SPITI,32.61525,77.63348,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14085,7090,WESTERN HIMALAYA,LAHAUL SPITI,32.62148,77.62205,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14086,9820,WESTERN HIMALAYA,LAHAUL SPITI,32.48606,77.81228,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14087,10030,WESTERN HIMALAYA,LAHAUL SPITI,32.48362,77.81178,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14088,9909,WESTERN HIMALAYA,LAHAUL SPITI,32.48243,77.78687,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14089,9640,WESTERN HIMALAYA,LAHAUL SPITI,32.47526,77.64153,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14090,6979,WESTERN HIMALAYA,LAHAUL SPITI,32.50815,77.63329,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14091,9822,WESTERN HIMALAYA,LAHAUL SPITI,32.51288,77.63685,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14092,9764,WESTERN HIMALAYA,LAHAUL SPITI,32.59283,77.59868,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14093,9660,WESTERN HIMALAYA,LAHAUL SPITI,32.57448,77.57549,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14094,9615,WESTERN HIMALAYA,LAHAUL SPITI,32.58165,77.59802,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14095,7384,WESTERN HIMALAYA,LAHAUL SPITI,32.56618,77.59397,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14096,7195,WESTERN HIMALAYA,LAHAUL SPITI,32.55789,77.58635,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14097,9693,WESTERN HIMALAYA,LAHAUL SPITI,32.56307,77.54124,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14098,7094,WESTERN HIMALAYA,LAHAUL SPITI,32.56839,77.54952,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14099,9507,WESTERN HIMALAYA,LAHAUL SPITI,32.57655,77.5405,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14100,9739,WESTERN HIMALAYA,LAHAUL SPITI,32.66586,77.5992,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14101,9535,WESTERN HIMALAYA,LAHAUL SPITI,32.63334,77.59223,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14102,7380,WESTERN HIMALAYA,LAHAUL SPITI,32.63973,77.59456,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14103,9938,WESTERN HIMALAYA,LAHAUL SPITI,32.65205,77.51579,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14104,9705,WESTERN HIMALAYA,LAHAUL SPITI,32.63322,77.5174,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14105,6927,WESTERN HIMALAYA,LAHAUL SPITI,32.65935,77.60434,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14106,7221,WESTERN HIMALAYA,LAHAUL SPITI,32.65808,77.59013,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14107,7220,WESTERN HIMALAYA,LAHAUL SPITI,32.6511,77.61047,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14108,7251,WESTERN HIMALAYA,LAHAUL SPITI,32.65339,77.57639,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14109,9883,WESTERN HIMALAYA,LAHAUL SPITI,32.61789,77.56846,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14110,10277,WESTERN HIMALAYA,LAHAUL SPITI,32.62339,77.57227,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14111,10033,WESTERN HIMALAYA,LAHAUL SPITI,32.62551,77.58028,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14112,7205,WESTERN HIMALAYA,LAHAUL SPITI,32.64272,77.53538,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14113,7144,WESTERN HIMALAYA,LAHAUL SPITI,32.63649,77.56365,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14114,7075,WESTERN HIMALAYA,LAHAUL SPITI,32.64874,77.52409,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14115,7098,WESTERN HIMALAYA,LAHAUL SPITI,32.64372,77.50775,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14116,7058,WESTERN HIMALAYA,LAHAUL SPITI,32.66327,77.51012,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14117,9646,WESTERN HIMALAYA,LAHAUL SPITI,32.6688,77.51694,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14118,9652,WESTERN HIMALAYA,LAHAUL SPITI,32.66885,77.50179,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14119,9626,WESTERN HIMALAYA,LAHAUL SPITI,32.66062,77.5209,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14120,6905,WESTERN HIMALAYA,LAHAUL SPITI,32.67323,77.59547,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14121,9625,WESTERN HIMALAYA,LAHAUL SPITI,32.6777,77.59373,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14122,9587,WESTERN HIMALAYA,LAHAUL SPITI,32.68998,77.54188,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14123,9592,WESTERN HIMALAYA,LAHAUL SPITI,32.71121,77.58025,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14124,9810,WESTERN HIMALAYA,LAHAUL SPITI,32.70439,77.55412,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14125,9800,WESTERN HIMALAYA,LAHAUL SPITI,32.70504,77.54895,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14126,7358,WESTERN HIMALAYA,LAHAUL SPITI,32.68408,77.55166,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14127,9957,WESTERN HIMALAYA,LAHAUL SPITI,32.68275,77.58348,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14128,7105,WESTERN HIMALAYA,LAHAUL SPITI,32.68902,77.56799,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14129,7177,WESTERN HIMALAYA,LAHAUL SPITI,32.70208,77.58983,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14130,7387,WESTERN HIMALAYA,LAHAUL SPITI,32.7081,77.57198,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14131,9726,WESTERN HIMALAYA,LAHAUL SPITI,32.70889,77.55511,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14132,7044,WESTERN HIMALAYA,LAHAUL SPITI,32.70662,77.56165,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14133,9588,WESTERN HIMALAYA,LAHAUL SPITI,32.72567,77.62159,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14134,9672,WESTERN HIMALAYA,LAHAUL SPITI,32.71736,77.6294,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14135,9995,WESTERN HIMALAYA,LAHAUL SPITI,32.72122,77.6273,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14136,7089,WESTERN HIMALAYA,LAHAUL SPITI,32.7122,77.61413,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14137,6972,WESTERN HIMALAYA,LAHAUL SPITI,32.73469,77.59283,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14138,10074,WESTERN HIMALAYA,LAHAUL SPITI,32.7394,77.59672,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14139,9884,WESTERN HIMALAYA,LAHAUL SPITI,32.78924,77.5799,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14140,9499,WESTERN HIMALAYA,LAHAUL SPITI,32.80412,77.53678,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14141,9786,WESTERN HIMALAYA,LAHAUL SPITI,32.77708,77.57684,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14142,9519,WESTERN HIMALAYA,LAHAUL SPITI,32.78024,77.5783,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14143,9959,WESTERN HIMALAYA,LAHAUL SPITI,32.784,77.58392,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14144,7083,WESTERN HIMALAYA,LAHAUL SPITI,32.7803,77.5899,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14145,9553,WESTERN HIMALAYA,LAHAUL SPITI,32.76807,77.5507,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14146,9861,WESTERN HIMALAYA,LAHAUL SPITI,32.79671,77.53886,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14147,9761,WESTERN HIMALAYA,LAHAUL SPITI,32.79653,77.55117,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14148,7367,WESTERN HIMALAYA,LAHAUL SPITI,32.79475,77.54541,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14149,6889,WESTERN HIMALAYA,LAHAUL SPITI,32.81342,77.50971,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14150,9595,WESTERN HIMALAYA,LAHAUL SPITI,32.69966,77.48,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14151,7386,WESTERN HIMALAYA,LAHAUL SPITI,32.70693,77.4813,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14152,7353,WESTERN HIMALAYA,LAHAUL SPITI,32.71655,77.49113,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14153,7164,WESTERN HIMALAYA,LAHAUL SPITI,32.74448,77.50104,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14154,7377,WESTERN HIMALAYA,LAHAUL SPITI,32.71308,77.51634,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14155,7109,WESTERN HIMALAYA,LAHAUL SPITI,32.72958,77.52215,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14156,7337,WESTERN HIMALAYA,LAHAUL SPITI,32.75167,77.52513,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14157,9663,WESTERN HIMALAYA,LAHAUL SPITI,32.74429,77.46017,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14158,7015,WESTERN HIMALAYA,LAHAUL SPITI,32.74254,77.45258,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14159,6935,WESTERN HIMALAYA,LAHAUL SPITI,32.75426,77.44703,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14160,7104,WESTERN HIMALAYA,LAHAUL SPITI,32.71969,77.4709,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14161,7229,WESTERN HIMALAYA,LAHAUL SPITI,32.75619,77.48338,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14162,7053,WESTERN HIMALAYA,LAHAUL SPITI,32.76929,77.44557,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14163,9477,WESTERN HIMALAYA,LAHAUL SPITI,32.77933,77.45703,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14164,7183,WESTERN HIMALAYA,LAHAUL SPITI,32.76147,77.46388,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14165,7326,WESTERN HIMALAYA,LAHAUL SPITI,32.76908,77.52065,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14166,9482,WESTERN HIMALAYA,LAHAUL SPITI,32.76355,77.52589,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14167,7107,WESTERN HIMALAYA,LAHAUL SPITI,32.73621,77.476,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14168,7264,WESTERN HIMALAYA,LAHAUL SPITI,32.72218,77.50367,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14169,9776,WESTERN HIMALAYA,LAHAUL SPITI,32.74517,77.48731,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14268,9539,WESTERN HIMALAYA,LAHAUL SPITI,32.81737,77.3754,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14269,7199,WESTERN HIMALAYA,LAHAUL SPITI,32.82255,77.38746,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14270,9935,WESTERN HIMALAYA,LAHAUL SPITI,32.82639,77.41652,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14272,9540,WESTERN HIMALAYA,LAHAUL SPITI,32.81516,77.41714,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14273,7253,WESTERN HIMALAYA,LAHAUL SPITI,32.80692,77.39055,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14274,9698,WESTERN HIMALAYA,LAHAUL SPITI,32.7963,77.38287,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14275,9538,WESTERN HIMALAYA,LAHAUL SPITI,32.79582,77.37885,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14276,9533,WESTERN HIMALAYA,LAHAUL SPITI,32.78521,77.39974,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14277,9880,WESTERN HIMALAYA,LAHAUL SPITI,32.78997,77.40602,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14278,7208,WESTERN HIMALAYA,LAHAUL SPITI,32.79348,77.39352,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14279,9460,WESTERN HIMALAYA,LAHAUL SPITI,32.77792,77.40257,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14280,7324,WESTERN HIMALAYA,LAHAUL SPITI,32.81068,77.35932,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14281,6874,WESTERN HIMALAYA,LAHAUL SPITI,32.80952,77.34943,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14300,10163,WESTERN HIMALAYA,LAHAUL SPITI,32.76838,77.30011,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14301,9712,WESTERN HIMALAYA,LAHAUL SPITI,32.77047,77.31305,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14302,9830,WESTERN HIMALAYA,LAHAUL SPITI,32.76016,77.30447,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14303,10240,WESTERN HIMALAYA,LAHAUL SPITI,32.75924,77.30869,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14304,9782,WESTERN HIMALAYA,LAHAUL SPITI,32.75937,77.34152,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14305,9682,WESTERN HIMALAYA,LAHAUL SPITI,32.74716,77.3601,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14306,10043,WESTERN HIMALAYA,LAHAUL SPITI,32.75838,77.52126,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14307,10262,WESTERN HIMALAYA,LAHAUL SPITI,32.74556,77.52803,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14308,9525,WESTERN HIMALAYA,LAHAUL SPITI,32.76482,77.32108,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14309,7366,WESTERN HIMALAYA,LAHAUL SPITI,32.74628,77.35189,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14310,9863,WESTERN HIMALAYA,LAHAUL SPITI,32.75282,77.34032,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14312,9564,WESTERN HIMALAYA,LAHAUL SPITI,32.7399,77.38553,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14313,7276,WESTERN HIMALAYA,LAHAUL SPITI,32.73478,77.36548,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14314,7068,WESTERN HIMALAYA,LAHAUL SPITI,32.70599,77.37895,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14315,7400,WESTERN HIMALAYA,LAHAUL SPITI,32.71952,77.36071,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14316,10268,WESTERN HIMALAYA,LAHAUL SPITI,32.71483,77.36662,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14317,7319,WESTERN HIMALAYA,LAHAUL SPITI,32.72127,77.37271,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14318,9545,WESTERN HIMALAYA,LAHAUL SPITI,32.71429,77.37552,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14319,7285,WESTERN HIMALAYA,LAHAUL SPITI,32.71591,77.38754,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14320,9472,WESTERN HIMALAYA,LAHAUL SPITI,32.70599,77.40857,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14321,7274,WESTERN HIMALAYA,LAHAUL SPITI,32.71113,77.39989,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14322,9881,WESTERN HIMALAYA,LAHAUL SPITI,32.73239,77.38179,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14323,6988,WESTERN HIMALAYA,LAHAUL SPITI,32.7336,77.37772,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14324,9552,WESTERN HIMALAYA,LAHAUL SPITI,32.73936,77.39767,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14887,10172,WESTERN HIMALAYA,LAHAUL SPITI,32.79119,77.21083,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14888,7202,WESTERN HIMALAYA,LAHAUL SPITI,32.79454,77.18759,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14894,10040,WESTERN HIMALAYA,LAHAUL SPITI,32.70457,77.28671,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14895,7004,WESTERN HIMALAYA,LAHAUL SPITI,32.69794,77.27657,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14896,10105,WESTERN HIMALAYA,LAHAUL SPITI,32.69444,77.26391,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14897,6913,WESTERN HIMALAYA,LAHAUL SPITI,32.68251,77.28307,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14898,7223,WESTERN HIMALAYA,LAHAUL SPITI,32.67189,77.29037,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14899,10274,WESTERN HIMALAYA,LAHAUL SPITI,32.66139,77.30128,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14900,10114,WESTERN HIMALAYA,LAHAUL SPITI,32.65676,77.29584,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14901,9668,WESTERN HIMALAYA,LAHAUL SPITI,32.64952,77.30318,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14902,7055,WESTERN HIMALAYA,LAHAUL SPITI,32.64796,77.339,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14903,10189,WESTERN HIMALAYA,LAHAUL SPITI,32.64132,77.3504,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14904,7395,WESTERN HIMALAYA,LAHAUL SPITI,32.64106,77.36684,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14905,7146,WESTERN HIMALAYA,LAHAUL SPITI,32.61963,77.36543,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14907,6918,WESTERN HIMALAYA,LAHAUL SPITI,32.60647,77.39003,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14908,7070,WESTERN HIMALAYA,LAHAUL SPITI,32.68916,77.28312,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14909,7194,WESTERN HIMALAYA,LAHAUL SPITI,32.70255,77.30205,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14910,7166,WESTERN HIMALAYA,LAHAUL SPITI,32.69859,77.32912,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14911,10083,WESTERN HIMALAYA,LAHAUL SPITI,32.68127,77.30677,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14912,10141,WESTERN HIMALAYA,LAHAUL SPITI,32.68243,77.31097,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14913,10233,WESTERN HIMALAYA,LAHAUL SPITI,32.66658,77.32005,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14914,6937,WESTERN HIMALAYA,LAHAUL SPITI,32.654,77.36636,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14915,10058,WESTERN HIMALAYA,LAHAUL SPITI,32.67389,77.43118,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14916,10028,WESTERN HIMALAYA,LAHAUL SPITI,32.65633,77.41603,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14917,9502,WESTERN HIMALAYA,LAHAUL SPITI,32.67212,77.4231,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14918,9475,WESTERN HIMALAYA,LAHAUL SPITI,32.66809,77.41695,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14919,10146,WESTERN HIMALAYA,LAHAUL SPITI,32.68492,77.35225,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14920,7122,WESTERN HIMALAYA,LAHAUL SPITI,32.67078,77.37604,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14921,9913,WESTERN HIMALAYA,LAHAUL SPITI,32.65687,77.38031,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14922,6883,WESTERN HIMALAYA,LAHAUL SPITI,32.63633,77.42187,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14923,6897,WESTERN HIMALAYA,LAHAUL SPITI,32.64111,77.39391,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14924,7007,WESTERN HIMALAYA,LAHAUL SPITI,32.64514,77.39832,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14925,7151,WESTERN HIMALAYA,LAHAUL SPITI,32.63876,77.41539,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14926,9550,WESTERN HIMALAYA,LAHAUL SPITI,32.69434,77.3494,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14927,9611,WESTERN HIMALAYA,LAHAUL SPITI,32.64439,77.43655,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14928,9474,WESTERN HIMALAYA,LAHAUL SPITI,32.63742,77.44026,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14929,9459,WESTERN HIMALAYA,LAHAUL SPITI,32.62942,77.43112,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14930,6872,WESTERN HIMALAYA,LAHAUL SPITI,32.62735,77.42041,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14931,10026,WESTERN HIMALAYA,LAHAUL SPITI,32.62498,77.42442,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14932,9832,WESTERN HIMALAYA,LAHAUL SPITI,32.61366,77.45171,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14933,7376,WESTERN HIMALAYA,LAHAUL SPITI,32.60778,77.45491,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14934,10273,WESTERN HIMALAYA,LAHAUL SPITI,32.61813,77.4101,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14935,10044,WESTERN HIMALAYA,LAHAUL SPITI,32.61649,77.41705,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14936,7291,WESTERN HIMALAYA,LAHAUL SPITI,32.57726,77.41924,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14937,9653,WESTERN HIMALAYA,LAHAUL SPITI,32.58398,77.43371,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14938,10279,WESTERN HIMALAYA,LAHAUL SPITI,32.56957,77.31617,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14939,7396,WESTERN HIMALAYA,LAHAUL SPITI,32.59486,77.36742,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14940,6977,WESTERN HIMALAYA,LAHAUL SPITI,32.58781,77.39172,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14941,7026,WESTERN HIMALAYA,LAHAUL SPITI,32.57812,77.40456,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14942,7140,WESTERN HIMALAYA,LAHAUL SPITI,32.60476,77.4225,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14943,10153,WESTERN HIMALAYA,LAHAUL SPITI,32.56105,77.33022,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14944,7118,WESTERN HIMALAYA,LAHAUL SPITI,32.55416,77.36754,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14945,10291,WESTERN HIMALAYA,LAHAUL SPITI,32.6023,77.38316,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14946,7284,WESTERN HIMALAYA,LAHAUL SPITI,32.59626,77.38796,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14947,9728,WESTERN HIMALAYA,LAHAUL SPITI,32.58715,77.40131,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14948,7115,WESTERN HIMALAYA,LAHAUL SPITI,32.56356,77.43896,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14949,7201,WESTERN HIMALAYA,LAHAUL SPITI,32.56306,77.56532,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14950,6901,WESTERN HIMALAYA,LAHAUL SPITI,32.54,77.40659,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14951,6880,WESTERN HIMALAYA,LAHAUL SPITI,32.56115,77.38199,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14952,9620,WESTERN HIMALAYA,LAHAUL SPITI,32.55865,77.39629,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14953,9702,WESTERN HIMALAYA,LAHAUL SPITI,32.55641,77.392,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14954,6873,WESTERN HIMALAYA,LAHAUL SPITI,32.55849,77.38855,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14955,9842,WESTERN HIMALAYA,LAHAUL SPITI,32.56021,77.31252,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14956,6915,WESTERN HIMALAYA,LAHAUL SPITI,32.55297,77.31099,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14957,9490,WESTERN HIMALAYA,LAHAUL SPITI,32.53755,77.49565,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14958,7383,WESTERN HIMALAYA,LAHAUL SPITI,32.55813,77.48666,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14959,7244,WESTERN HIMALAYA,LAHAUL SPITI,32.54428,77.4842,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14960,6941,WESTERN HIMALAYA,LAHAUL SPITI,32.53486,77.43839,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14961,10264,WESTERN HIMALAYA,LAHAUL SPITI,32.53968,77.41528,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14962,7184,WESTERN HIMALAYA,LAHAUL SPITI,32.53109,77.46179,6,3,9,,,,,ASW,ASW-03
